"mlm_8_b0","mlm_8_b1","mlm_8_b2"
0.478383886815096,0.332954899794844,0.0436344415336951
0.485839678969459,0.317161866075703,0.0709782092242641
0.473802764471071,0.307677343124364,0.0420718415323095
0.496486454139875,0.323076154642572,0.0472730853920483
0.487678896038528,0.306596541699896,0.046616121029825
0.477202592305982,0.303917816585626,0.0975160717890453
0.497946647517414,0.265894346167265,0.0655206571041457
0.489270220378462,0.299582681416336,0.0806410776788152
0.480161898790378,0.304660067242783,0.056502981213695
0.485413332698605,0.288672128960354,0.100434408826761
0.487699652852064,0.301586646047955,0.0236826330383741
0.492364737082238,0.306750281926919,0.0569748039709217
0.488737741496804,0.299880250829967,0.0919122250117114
0.480170622575973,0.298360840100912,0.0330188431929898
0.49003602969671,0.312605930680013,0.0368928831658746
0.488406441978346,0.338612104848144,0.0463150351439805
0.490659390623355,0.313185215318284,0.082660113344661
0.475904745042747,0.2904653400907,0.0214073714962558
0.466551356641111,0.31976160807155,0.0691698234579339
0.48210466859094,0.294894400874448,0.0607526333806576
0.475760122813023,0.305978686167215,0.0656866924815991
0.48388278031899,0.318717287934299,0.0565518915948686
0.490815163121249,0.292606107101784,0.0172769884896951
0.4696446851135,0.279101851203169,0.0698516346601695
0.486625711630267,0.294690808853867,0.0397416112099879
0.480352935904091,0.287505733137708,0.0232320872685455
0.474117888853337,0.277454767665279,0.032582754399483
0.469592861530223,0.279383721238654,0.0178234965316201
0.498647590611718,0.339646952434525,0.0393266504996816
0.472958984326306,0.318541735966305,0.062386353647649
0.491098462575039,0.303692047253665,0.035924922441958
0.486603209265677,0.299957209122255,0.0257800973841485
0.48654873556245,0.314732721330363,0.0359193871581834
0.477027580588624,0.318063014070017,0.0419943227810083
0.476514795819874,0.3153505771948,0.0485334555188177
0.493437413955264,0.289670868815211,0.0397109770855094
0.501131476065318,0.330246297091358,0.0470495867030659
0.491583644843489,0.287189628231509,0.0812276571568535
0.479338506351665,0.323213664337166,0.0752265718880162
0.484172891996651,0.298818415066003,0.0888145858162954
0.481359880326546,0.313137641062205,0.114476297998719
0.475882029364322,0.29283752802703,0.0288488277760766
0.47257697798606,0.31034448340755,0.0607973653892668
0.495455799330456,0.320512337090397,0.0434358089038254
0.49507775019609,0.302710588615009,0.0340730813788586
0.480263862381149,0.285744212381459,0.0559358294184364
0.489901573529034,0.272718285844046,0.0700170434009587
0.490665196844067,0.293459545824484,0.0430954427243749
0.482764163607378,0.302426466949548,0.0331353794709964
0.479185097406095,0.306311025163666,0.0555432268807992
0.479241714589868,0.317856665435273,0.0340308945512936
0.46622917917185,0.302546076972796,0.0802516424032299
0.489623133348256,0.318733303159185,0.0633118409405453
0.480143040330982,0.321388147143871,0.0311102962172734
0.483537931903567,0.285301675072064,0.0866520307672077
0.466863092403766,0.296693492686734,0.0411605670772686
0.476163340076193,0.312482022711182,0.0653884295834971
0.475513697200456,0.313930039418791,0.0493519088523173
0.492212917231869,0.282791687339738,0.0458560690870206
0.482591626915067,0.298846971153467,0.0603217399551472
0.478927601715949,0.327722727322768,0.0182009697032509
0.477267056323832,0.313562699967394,0.0679153591814073
0.469193733645719,0.278409872263858,0.0286028865072812
0.476086755899463,0.313811105964634,0.0276573789500129
0.48287296512084,0.29009928321953,0.0663937408297742
0.474802101966902,0.306739095186477,0.0832356533241207
0.477766501463779,0.271329760368958,0.0846430262285797
0.504465387167257,0.330028174791018,0.0378344743517373
0.480150415822125,0.336380361816894,0.0341846589792827
0.476809195969553,0.302160559808619,0.0601626382033751
0.481490716146034,0.313160583975839,0.06190214272957
0.478741468390252,0.306778442937557,0.0518219115288093
0.480895493118341,0.299832945035005,0.0544566899239756
0.476366804863369,0.317387690945953,0.090029199748292
0.493193194775678,0.311891553240124,0.0173305544430816
0.485869412547834,0.340746065690622,0.0464813635757323
0.469567289719437,0.285932861427285,0.107077380544018
0.501232529749701,0.279100190562005,0.0472664402373745
0.48437454811066,0.317605326309955,0.0224350026812586
0.48506203872684,0.310718585938967,0.088486267256027
0.478740462785246,0.310963329880231,0.0541588771074113
0.47607931711275,0.331488800694259,0.0304873597834926
0.463179592063437,0.312216622005404,0.0427989133338488
0.47742651357866,0.292800633458027,0.0570997736568808
0.469784373265915,0.313896321837089,0.0543479595776932
0.477969276483637,0.308008701832387,0.06883839429847
0.475752249601592,0.325079660836936,0.0522416004472144
0.480676232308547,0.285266487578487,0.0630133100678334
0.488340062903416,0.32513103988003,0.0646815363347108
0.48532828258443,0.29020969873797,0.0448184013594372
0.485038402661858,0.284129679270595,0.0587254112312864
0.470922924196565,0.29981921963182,0.0276815362581342
0.47993593904185,0.300782855006007,0.0208824547926102
0.49320106498489,0.325792847523438,0.0865600056534998
0.474135120505273,0.281052880406844,0.0351782553577883
0.480836733820076,0.319815922182134,0.04594071898252
0.482210471632577,0.310571495072793,0.0519320606015546
0.48159035796577,0.282174889684435,0.0582196381813521
0.468550901954854,0.293987984241598,0.0474032733824785
0.476428907591811,0.308178472710537,0.0789358132644245
0.47953837317729,0.292318563049727,0.0179905290292035
0.490794707220841,0.302576591506058,0.00837310953825823
0.484652579767899,0.310419925671414,0.0494004577478526
0.489380305248975,0.306761808193922,0.0530977297524871
0.47335962583184,0.2990935601815,0.0633144942622505
0.498440620310548,0.304906604160773,0.0722982331642757
0.481696111618815,0.315914243239787,0.0562826294950197
0.468334772365916,0.328562227427387,0.0822118294095396
0.500821459035195,0.302614695914434,0.0475904014401186
0.470012009111653,0.291312792167673,0.0379479948977403
0.501356643860812,0.335808380436466,0.0272748274956978
0.471673719642828,0.304973863858166,0.0444656093102611
0.476662285842615,0.306790025788468,0.0727607436555891
0.474225398542432,0.327490507156501,0.0635451554543073
0.47760942779804,0.325138724752465,0.054820898492637
0.486206260448597,0.302350093879814,0.126880804472362
0.482585380925283,0.284546157363841,0.0681815551137396
0.486985662659564,0.308461968264392,0.034805789105424
0.477526688310339,0.306134625530923,0.0422666586903455
0.484579295640246,0.286097035808139,0.0367275731491548
0.503517809854065,0.296915518791576,0.0833752225893267
0.474236145422179,0.317629701112385,0.0552167397022982
0.477673245404724,0.295939259273215,0.0667890673299739
0.49168298721194,0.31962625490029,0.0765457130704281
0.477363237243884,0.318448146399495,0.0585738568879971
0.47488746337516,0.288970635394745,0.0552386541784186
0.481121664378468,0.298878400604597,0.0362668280964323
0.485364434349828,0.298300035780865,0.0646942484997554
0.486808155246463,0.330302243657704,0.048106158016531
0.487833548943871,0.293842928395719,0.0401619675684972
0.474555220507091,0.299960271097674,0.0498344586986405
0.495727795356762,0.314405274912271,0.0475903420154288
0.486668111055349,0.309799261588116,0.0728126937181299
0.486999810348935,0.32560768759687,0.0628252972583514
0.482540570406387,0.294692800603381,0.0299319179336585
0.475387779766831,0.298785057895138,0.103707089485011
0.488386578672545,0.316912794515371,0.0385684982244191
0.487987594606155,0.286589277931941,0.050004456669825
0.483596249415406,0.321298742839019,0.0271875341155188
0.478143403418011,0.295543339429081,0.0387716413074727
0.48342719595022,0.293347146746453,0.0452829965055558
0.47268003282089,0.336508527190445,0.0346074520311392
0.472848875680439,0.325443030213291,0.065379650045745
0.481223729660252,0.305774302898978,0.071776073989258
0.464071467406843,0.290297830082022,0.056631220728949
0.474197894927014,0.297304569422413,0.0284520122190336
0.473252023755622,0.3027026104343,0.0594630979994964
0.485008870734733,0.306092214342161,0.0647608023019446
0.502522802351832,0.309627824286617,0.0675303821017933
0.489679390627645,0.305228082630187,0.0386188437596529
0.493458288041478,0.300350051840322,0.104518992963355
0.473867095252749,0.290315528996658,0.0452827102069196
0.48276820732141,0.313957407643098,0.059978941331852
0.489960943803548,0.30874037636775,0.0302398573070102
0.476195769163192,0.313063218474896,0.0269125693645718
0.476069572101036,0.303502287797023,0.0636486216331713
0.480883893750171,0.303722496110731,0.0965093898226519
0.47835056429795,0.301123948203383,0.0638215074675987
0.498474712076693,0.290380424665527,0.0686112559247128
0.47560441747987,0.309939987741095,0.0394289602414341
0.468704211478974,0.317920421535749,0.0555027261721478
0.466348353715957,0.28794147400539,0.0606899672095148
0.486992467526459,0.286921043962853,0.0408154921418761
0.490030748851344,0.312159609618206,0.00898887226135953
0.47439026059087,0.321980017917189,0.0516505011081757
0.472411205497569,0.289300452073839,0.0587210536923041
0.478832444411775,0.299312801320141,0.0702019950921411
0.482358878644086,0.328988017774469,0.0502944810330447
0.468605350300329,0.292184036815857,0.0650070447163861
0.476935293415972,0.291761759114423,0.0647494430011696
0.49387858960705,0.310230377933979,0.0622463247983123
0.480311835417174,0.303600552010809,0.0404815960843339
0.476892250411136,0.298289669138884,0.0659968097292662
0.480390095369401,0.321144750121341,0.0184784102351605
0.480709360320253,0.317507264184594,0.0810907362129414
0.478168129771813,0.314755594255924,0.0348262826641854
0.465683700374641,0.320987669139502,0.0723238331483306
0.482256738109768,0.275742949579926,0.0862535913672383
0.477821967408745,0.308890042976276,0.0350659427161897
0.478312515847639,0.349297236822541,0.073113411714533
0.472410399775285,0.276569410778902,0.0585490191658112
0.499054018453393,0.304706006246079,0.0636798982377094
0.473870185660907,0.304750071039837,0.0519129967350267
0.490861616062168,0.29895336184649,0.0872563553640424
0.478910998495313,0.289010120335495,0.0814383032597962
0.477517765694158,0.31627157487571,0.039647228489043
0.476291203396339,0.292302815985356,0.0446616429934489
0.492357406676688,0.317198693006655,0.0506685664846156
0.47277655659151,0.323422537219507,0.0427413228956944
0.485145317130326,0.305081859687133,0.045433550293559
0.473505973261174,0.298132597289034,0.101215796549006
0.479621319981093,0.308015594442181,0.0992608197189142
0.479297642725165,0.299900182621597,0.0446351863190615
0.485144800394089,0.326593604439762,0.0426636374636657
0.486826494973516,0.301074080618163,0.0291060659616338
0.488369476600191,0.29288163256663,0.0473031511307974
0.486221580619716,0.309289174006376,0.0214180074925576
0.487035124813482,0.310137156811222,0.0895815965210433
0.491338931307804,0.31378251633676,0.0324371065876884
0.480908415465521,0.304379007866025,0.0468522355950456
0.492115258690048,0.31544661112053,0.0914661416057684
0.469545266576802,0.312138522985325,0.0562651432362578
0.484471382956349,0.320342580525023,0.0411030327590493
0.484243023724277,0.319971269029664,0.0732153507200775
0.48043240918022,0.292502221532405,0.0511125704720015
0.489497547257464,0.293270995135403,0.0855251366297554
0.469793184702181,0.302074273916748,0.0219041130404333
0.489088838135277,0.291949329360132,0.0636699441937331
0.482197517555122,0.288156432263996,0.108647308625769
0.48005326782089,0.302771986639885,0.0660097860690826
0.483945617988186,0.32262916586835,0.0529815768413975
0.482195037178269,0.308463845976383,0.0412744189010814
0.483650284462353,0.330548194915557,0.021923675404226
0.473401478107198,0.281025198962472,0.0212618463078743
0.472489117914444,0.295993948420954,0.0408659153053168
0.488341249910894,0.2918256652277,0.0570692157299369
0.463906222605503,0.312196256789842,0.0304759893362242
0.496978748191223,0.321808755154467,0.0368711270361543
0.479247939773877,0.288596992583189,0.0610478709636636
0.482214604642184,0.317798301119544,0.0590219411238889
0.490271323932957,0.283868216171121,0.119574560611005
0.46822707934302,0.32390191390296,0.0307400342813365
0.473052294600838,0.28982433630756,0.0346528592374776
0.471371686676343,0.315010684686547,0.017993541573158
0.488007566077792,0.299832907171034,0.0719587429227296
0.479373770069378,0.269600966193019,0.035535485959021
0.479237433483838,0.332931498236706,0.0572959787997968
0.496675641961431,0.312262697603833,0.0566400527910738
0.489669408283529,0.302617412553264,0.109440374242377
0.480157562649867,0.294573795669548,0.072677967336632
0.480294493454322,0.282561229772509,0.0117902485038089
0.470522574964168,0.294464959520923,0.0937060454835442
0.488659466465751,0.311641403970487,0.0570380230204141
0.475949935100658,0.288429795834352,0.0915601739968862
0.493278004223959,0.301028571582943,0.0583217095881242
0.473606876051354,0.299628750099556,0.0808795669392819
0.490373759984254,0.271770058713396,0.019685193037601
0.482897477119855,0.280969990949242,0.0706215732300216
0.479668534984926,0.298319148033456,0.0464860804830419
0.467436094334949,0.315968398980352,0.0641894739955881
0.474747471413645,0.292254287193347,0.0462615042623083
0.466954735319636,0.301971934953585,0.0862485382834827
0.480854429091637,0.306926444945142,0.0567125129502857
0.47957922282071,0.286929958953534,0.0228023923536704
0.477102797349556,0.312764051851935,0.0358237039634001
0.46370029035351,0.307142029646672,0.0485625349153565
0.482044221597316,0.284810257672878,0.0725436824044862
0.47347705919273,0.325774787262442,0.0450206493464043
0.478986382817827,0.294689076070337,0.0755801822557865
0.4804275982072,0.286619388978477,0.0607925120591821
0.485066229269448,0.306303081549515,0.043914408622899
0.483281245580541,0.289082237450213,0.0603526403948393
0.4803045632635,0.284677924714572,0.0900310248934212
0.472073991197635,0.308917572679847,0.0303061774655841
0.473615241044071,0.312881961561966,0.0483680449781162
0.489632089277262,0.293832925277491,0.0410868566930727
0.491637567676964,0.29932302694405,0.0399094216781088
0.472583839500294,0.282487452092287,0.0524949419823984
0.480130932140039,0.310052080570733,0.101226008592408
0.477543160079252,0.316446631540683,0.0441750899522077
0.482803922289607,0.313493924795238,0.0365652982226203
0.473215303574799,0.317467679078259,0.0753681567922418
0.470974467633056,0.277816274769898,0.0314398189355077
0.49495101512528,0.333385445889599,0.0331622328918817
0.473156574474686,0.297697647957726,0.018503313194959
0.473056775149213,0.30484421238058,0.0470151094617325
0.490317326875346,0.290664292999339,0.0567280667560792
0.483214700645082,0.277054124194038,0.105774107115942
0.488386591163173,0.291687302159478,0.0714292838434922
0.48432135883667,0.300888470614157,0.089736326170236
0.473688085539509,0.300862426011386,0.0461493458200035
0.484794062160577,0.308063653465827,0.0391927814948311
0.476720577575525,0.315915574690908,0.063003749638567
0.490090345596645,0.315066433090156,0.0747678101710765
0.470658648281831,0.296008366779999,0.0845885857075222
0.486764876557602,0.322403804750582,0.0610190372515177
0.475700820152856,0.294087069272962,0.0601967595383134
0.482691105061653,0.287521621183045,0.0369308135194501
0.474529284023235,0.307096003465584,0.0414133708982875
0.487756231620519,0.287728647577353,0.0685533872297175
0.483765248960146,0.310240536005825,0.0561804817252125
0.480196854533623,0.294025431255864,0.0773620186801961
0.482801158654097,0.301750075343728,0.0695298790113301
0.481800917598527,0.305599922583886,0.0529897669828359
0.485223492085375,0.332670482869309,0.0330976897856844
0.484976614780604,0.281731367726355,0.0468503673525982
0.483972423941685,0.315585500180614,0.0692862543354843
0.485837204287981,0.289912863483993,0.0345311194269655
0.476772582171576,0.311072360547564,0.0766731362587551
0.496465032642411,0.305309340327074,0.0659261957328091
0.489349665657836,0.29712107503164,0.11729536079996
0.479348047779963,0.295839946858047,0.0691618290591524
0.490004204795506,0.296798703580983,0.0824015907399122
0.4856338289322,0.276948438206251,0.0375321378182586
0.48605136202136,0.285783917856255,0.0597261466465534
0.467663568568644,0.293255165407867,0.0728395762467036
0.479851448464368,0.301955396149393,0.0986160671955118
0.489308964836005,0.287743097385746,0.0628283658208664
0.463609109857382,0.28571068278735,0.0283754102608587
0.477020498713455,0.329272783093939,0.0774379994165749
0.484132658495245,0.3204940630491,0.0533369013402739
0.477622340236914,0.305093264405171,0.0447654378733005
0.484688281775837,0.322661249722942,0.0435770526039599
0.47062284141043,0.300557379647505,0.0997531972921773
0.473487622516819,0.324370052276321,0.0523948255311661
0.484969264575642,0.293284826086111,0.0519184297087783
0.46719225345496,0.295397522036065,0.0502292764621608
0.484191883301456,0.328014116151919,0.0486893682801963
0.46975318377365,0.323843497389567,0.0668499497159698
0.45699804764202,0.307496714540249,0.0225075934751718
0.490139821593051,0.31088736358974,0.0919483945782596
0.467550136453658,0.323350864681388,0.0644878322777006
0.488267317009983,0.314898521132808,0.0536695419129173
0.479583602235968,0.308258877571788,0.0438873428739778
0.48680539736162,0.319795177441259,0.0305943349034947
0.482342037498152,0.303796858615969,0.0459440111502835
0.485627289865356,0.284165092493922,0.0304044354225576
0.493448794855849,0.275213184102738,0.0239531665980937
0.481015795373375,0.31067957984736,0.0164965635066197
0.483275338059718,0.296600467981092,0.0297386753104322
0.473450070241778,0.296691976563716,0.0738579876776348
0.485925899795956,0.328722406766845,0.0371908571231844
0.48692911651362,0.313441815797567,0.084985534193791
0.484707370942278,0.286055779551218,0.0591050205648985
0.481643234107778,0.313180980191047,0.0579217806046838
0.46885172164064,0.289408531316358,0.0417639210175154
0.484145668083164,0.294851890408765,0.051916017931278
0.486794179955595,0.34404181604764,0.0608366425721112
0.473053727596698,0.315933087087541,0.0487093635678486
0.472789433411982,0.307985595249125,0.0554169917479094
0.478279029953451,0.290956028657582,0.0620357107165638
0.477213396132033,0.281792002393151,0.0605891412603653
0.471620560229483,0.285123894946199,0.0924478218047227
0.483085500682979,0.299953425250329,0.0700804597498603
0.482760955488703,0.317367769278575,0.0346201834020184
0.482390157821311,0.283331546589573,0.0369124419353744
0.477409276706446,0.273186687823146,0.0868418667449896
0.473386651969259,0.307508697881255,0.0492950223966811
0.48513282516273,0.310004519827934,0.0929372121862263
0.482899362822171,0.308825382222285,0.0627287917381502
0.500444221478555,0.307013906611854,0.044842322941124
0.484760291945342,0.313687678037816,0.077352354544067
0.479543950669457,0.319183547173174,0.0636531108077101
0.48333280144146,0.293906278724657,0.0464396271415927
0.473862955177215,0.318129966572744,0.0472954298477722
0.471435018822898,0.296139957060765,0.052819361145379
0.473668509842502,0.314171938715302,0.0838724595146779
0.481444050007632,0.307369139540944,0.0411865384758831
0.484881179322117,0.288528385388058,0.105852800748997
0.475088459787459,0.318014675253987,0.0323266408719124
0.485166290881324,0.301958899750646,0.0809217950679198
0.482357523405503,0.317231035624338,0.0837839037451979
0.480353745774122,0.333718523529752,0.0322833708943156
0.472765451787759,0.314911599610613,0.0230134598623708
0.492966420661194,0.299056797571715,0.0614526458718065
0.47674632442862,0.309916361968249,0.0496858833044871
0.478798977101942,0.295562024592964,0.0441612492246393
0.479568404507859,0.288734515393398,0.0502492150449416
0.474809032886083,0.266518484587943,0.0271842208331943
0.466833354498054,0.306110270945988,0.0552613777558474
0.480264975692175,0.28934991263567,0.0432940801053624
0.471266784004724,0.300574873498647,0.0733470808488158
0.497022383209318,0.315371432003236,0.063582223490027
0.481408347854485,0.294535763730514,0.0339918043996883
0.47818372703138,0.30164840869865,0.0733905217595614
0.485951611336834,0.333813751602139,0.0399883889617743
0.484561893307744,0.304399694014828,0.060192291721968
0.484712818250794,0.270826246947901,0.0628320376691305
0.48207364588686,0.29562031909688,0.0334331629564519
0.478731968115403,0.276996371838113,0.0371639728426218
0.490110817402796,0.30406808074913,0.0640529784734442
0.49008470894313,0.328372594472722,0.0757311131507267
0.480403737554387,0.317360025827763,0.0740554530588083
0.482544964287586,0.29065562020946,0.102176505130269
0.479627836599537,0.303512639444264,0.0500377626004881
0.491666467016742,0.316785160868518,0.0606249686184149
0.488082644303969,0.281551392216166,0.0610686656380665
0.467888439002903,0.322515496612297,0.112740506776557
0.482928696278338,0.285840917859461,0.0383863312049008
0.476378320276507,0.292397554778846,0.0504274819049632
0.480556220844964,0.295105186534891,0.0637896475283944
0.486682386637745,0.309921211868459,0.0657118476777216
0.476025184488945,0.310148540318068,0.0344691150406189
0.475952484907121,0.271502771040158,0.0471232790522036
0.485632328790066,0.319461192734178,0.0477962932320499
0.489696054491881,0.296187750149271,0.0402803483850626
0.484466592052993,0.287873935596965,0.0837796177985848
0.472428220758962,0.294995230546783,0.0560502845231119
0.47523856762915,0.302400303494166,0.0422277147636475
0.488240399165346,0.29266578700039,0.0379979952400342
0.478498518061758,0.297250550117016,0.0534845912138087
0.474303655795661,0.279182188883749,0.0507215322229729
0.473765616200006,0.280697888632749,0.0548591071554621
0.477090309083368,0.290274258332842,0.0861711622280507
0.489332809187383,0.299373236874658,0.0445867179598794
0.478122987692079,0.322214567610298,0.0275156780154856
0.478813354841837,0.319144347853233,0.0556052528623996
0.487062052065295,0.300566532372467,0.0282485318485468
0.477703087666045,0.304924311355998,0.0532852278364148
0.48009527639143,0.323155044124046,0.0458363207870837
0.498565894865273,0.317391986427305,0.0358675956032567
0.489642835837788,0.308083844947504,0.0328637114140789
0.479643951787644,0.339488756612381,0.0355789521267255
0.485329774634893,0.316653163963223,0.0720671582413127
0.476795008040538,0.33432718535337,0.0207964302222065
0.480631191577842,0.311226949461147,0.0246887280302311
0.497381518619998,0.320532163575485,0.0911116209899947
0.468998658655659,0.291813442059855,0.0342587545873218
0.486792883714424,0.313123938264449,0.0544701637886982
0.477660659826484,0.31486573796451,0.036545768194339
0.490717859603622,0.288429166767483,0.0864884136876759
0.479651841798407,0.293596692238569,0.0726729358027659
0.485023198247438,0.30824012655205,0.0795431068033745
0.483757435003533,0.303174112132431,0.130115904158627
0.483956297675455,0.30017045432436,0.0928269606927126
0.48251248603669,0.29521115125468,0.0307104362657687
0.484814484112655,0.318970788468642,0.0306871588431674
0.475386339744809,0.295631249214022,0.0518325164038461
0.471216560224386,0.306768851517664,0.0394918266113297
0.474837630231527,0.293448316111422,0.065972750600853
0.471105886554613,0.300549399676251,0.0476888461032497
0.474762866368533,0.289890838278886,0.0329867416938203
0.476126646105764,0.300990560613314,0.0413325946986994
0.479970387390411,0.301863770139459,0.0653317073438196
0.488697834140533,0.306474890960247,0.0421831917337112
0.477638565421183,0.286482393666362,0.036832286945793
0.473415968476885,0.324645855006612,0.0579522464789148
0.480382944864854,0.337654515263562,0.0587369385789812
0.49016170383474,0.292831485667359,0.0624126688007072
0.488165340036502,0.312895514667472,0.0510478765491866
0.478770124683467,0.322918253400887,0.077591080014047
0.477031037779878,0.303734603079284,0.0786665135131943
0.492395536842136,0.29590340844711,0.0362198789180026
0.484430593814178,0.306026321839382,0.0460558113429824
0.471809820367408,0.322414560794876,0.0208778964100974
0.468753973076357,0.306557264492335,0.0610296214376732
0.470023588647414,0.291895645314248,0.0471776447540133
0.496337995919871,0.280577106026831,0.0277330362756119
0.486513322156004,0.286765919518485,0.0195583036386338
0.474043985203436,0.292973491559663,0.0639595851848571
0.481765596444043,0.292476188355403,0.0388877797129763
0.486730821379894,0.27854583794964,0.0439351483522056
0.484588870641351,0.321315730297238,0.0674912083117254
0.489470641168123,0.269020428473726,0.0669878089415576
0.48817987972408,0.300533665369366,0.0328214991276595
0.500479986572044,0.308806340906698,0.0590528674743975
0.484600294231067,0.289464176458022,0.0558089244379947
0.478662241798725,0.271567544072773,0.0499054282967171
0.489527569220791,0.301621486877145,0.0315573907126388
0.474965396366922,0.285934330661844,0.0120463499836962
0.480048373776788,0.301775750133701,0.0495476914198803
0.468879160744067,0.297709337681335,0.0333120720908796
0.472987970899403,0.30050754937075,0.0481985145880208
0.478170931951861,0.312445156461141,0.0990293392690548
0.469620518349612,0.319319821795925,0.074660061146176
0.487348325119999,0.315224086595073,0.0240868200825704
0.470674287164971,0.301877553478718,0.0123656050829507
0.48375817462496,0.288193453815039,0.0278755441808325
0.476031114610548,0.273699082813591,0.0594102129503831
0.49437216553928,0.326669925937491,0.0367455009713943
0.481080186703297,0.280580715280349,0.0763823170441853
0.485198308200718,0.289155664227665,0.0818158863206576
0.487505776278202,0.329578983405231,0.0600709306080701
0.486005458036824,0.299903019134744,0.0432338684741598
0.471977590230649,0.282840489314865,0.00950046805833099
0.477217604103837,0.300296214611231,0.0439261807292061
0.47831082329202,0.316658055400134,0.0655659097012979
0.470723128169659,0.288479867532074,0.0836392672652075
0.504183332753557,0.310965998043306,0.0837844751999288
0.487694994774109,0.297849840115252,0.0608150454549741
0.487663385884024,0.32891957971781,0.0410487681543162
0.48369080999439,0.317984574716893,0.025114251320951
0.49634876544815,0.287382809429648,0.0306141575210176
0.482384313695264,0.309954798213213,0.0694639740703649
0.47507792499456,0.300148591737166,0.0246743528554971
0.473322734885345,0.303328917822252,0.0617133346933875
0.481327652089361,0.280788390460613,0.0661865068997105
0.486175872953135,0.335250445638178,0.0311169683811919
0.47586379504063,0.295352447481574,0.0637938293526153
